method,target_module,task_step,phase,dW_norm,dW_norm_over_dW1_norm,cos_dW1_dWt,n_tasks_in_merge,merged_norm_over_mean_individual_norm
simple_avg,vision_model.vision_model.encoder.layers.5.self_attn.v_proj,5,pre_merge,0.5327278971672058,1.0929402460301132,0.012649073265492916,5,
simple_avg,vision_model.vision_model.encoder.layers.5.self_attn.v_proj,MERGED,post_merge,0.22724649310112,0.4662170676627139,0.44238895177841187,5,0.5029951626194206
simple_avg,vision_model.vision_model.encoder.layers.6.self_attn.k_proj,1,pre_merge,0.621450662612915,1.0,1.0,5,
simple_avg,vision_model.vision_model.encoder.layers.6.self_attn.k_proj,2,pre_merge,0.5184650421142578,0.8342819041086063,0.008366558700799942,5,
simple_avg,vision_model.vision_model.encoder.layers.6.self_attn.k_proj,3,pre_merge,0.5156295895576477,0.8297192690883324,0.0020416846964508295,5,
simple_avg,vision_model.vision_model.encoder.layers.6.self_attn.k_proj,4,pre_merge,0.5515719652175903,0.887555518725305,0.005085974466055632,5,
simple_avg,vision_model.vision_model.encoder.layers.6.self_attn.k_proj,5,pre_merge,0.6713863611221313,1.0803534399645816,0.00452853087335825,5,
simple_avg,vision_model.vision_model.encoder.layers.6.self_attn.k_proj,MERGED,post_merge,0.27260154485702515,0.43865355893396374,0.4641880691051483,5,0.4735125967947878
simple_avg,vision_model.vision_model.encoder.layers.6.self_attn.out_proj,1,pre_merge,0.5375823378562927,1.0,1.0,5,
simple_avg,vision_model.vision_model.encoder.layers.6.self_attn.out_proj,2,pre_merge,0.4644576609134674,0.8639749266420782,0.009540223516523838,5,
simple_avg,vision_model.vision_model.encoder.layers.6.self_attn.out_proj,3,pre_merge,0.4472264051437378,0.8319216865031958,0.007249939255416393,5,
simple_avg,vision_model.vision_model.encoder.layers.6.self_attn.out_proj,4,pre_merge,0.4622596800327301,0.8598862862125913,0.004696367774158716,5,
simple_avg,vision_model.vision_model.encoder.layers.6.self_attn.out_proj,5,pre_merge,0.580051064491272,1.078999482766363,0.006189181003719568,5,
simple_avg,vision_model.vision_model.encoder.layers.6.self_attn.out_proj,MERGED,post_merge,0.2416066825389862,0.449431957721001,0.4561319947242737,5,0.4848468824063924
simple_avg,vision_model.vision_model.encoder.layers.6.self_attn.q_proj,1,pre_merge,0.6080754995346069,1.0,1.0,5,
simple_avg,vision_model.vision_model.encoder.layers.6.self_attn.q_proj,2,pre_merge,0.5135612487792969,0.844568230708774,0.009522085078060627,5,
simple_avg,vision_model.vision_model.encoder.layers.6.self_attn.q_proj,3,pre_merge,0.5227375030517578,0.8596588802736455,0.010370220057666302,5,
simple_avg,vision_model.vision_model.encoder.layers.6.self_attn.q_proj,4,pre_merge,0.5507863163948059,0.9057860690265477,0.01043405756354332,5,
simple_avg,vision_model.vision_model.encoder.layers.6.self_attn.q_proj,5,pre_merge,0.667279064655304,1.0973621946057828,0.007148436736315489,5,
simple_avg,vision_model.vision_model.encoder.layers.6.self_attn.q_proj,MERGED,post_merge,0.272223562002182,0.4476805301488539,0.46205440163612366,5,0.4755096996970334
simple_avg,vision_model.vision_model.encoder.layers.6.self_attn.v_proj,1,pre_merge,0.4935852587223053,1.0,1.0,5,
simple_avg,vision_model.vision_model.encoder.layers.6.self_attn.v_proj,2,pre_merge,0.4132089614868164,0.8371582298799787,0.009212714619934559,5,
simple_avg,vision_model.vision_model.encoder.layers.6.self_attn.v_proj,3,pre_merge,0.40331655740737915,0.8171162940550621,0.008988982997834682,5,
simple_avg,vision_model.vision_model.encoder.layers.6.self_attn.v_proj,4,pre_merge,0.4198066294193268,0.850525055197228,0.008512302301824093,5,
simple_avg,vision_model.vision_model.encoder.layers.6.self_attn.v_proj,5,pre_merge,0.5350056290626526,1.08391735694775,0.010789421387016773,5,
simple_avg,vision_model.vision_model.encoder.layers.6.self_attn.v_proj,MERGED,post_merge,0.2243930846452713,0.4546186918672069,0.454887330532074,5,0.49536580508229366
simple_avg,vision_model.vision_model.encoder.layers.7.self_attn.k_proj,1,pre_merge,0.596886396408081,1.0,1.0,5,
simple_avg,vision_model.vision_model.encoder.layers.7.self_attn.k_proj,2,pre_merge,0.4876866042613983,0.8170509617846531,0.011661350727081299,5,
simple_avg,vision_model.vision_model.encoder.layers.7.self_attn.k_proj,3,pre_merge,0.5076268315315247,0.8504580345377294,0.004744892939925194,5,
simple_avg,vision_model.vision_model.encoder.layers.7.self_attn.k_proj,4,pre_merge,0.5144981145858765,0.8619699120000096,0.011689634062349796,5,
simple_avg,vision_model.vision_model.encoder.layers.7.self_attn.k_proj,5,pre_merge,0.6576082110404968,1.1017309407582834,0.005062401760369539,5,
simple_avg,vision_model.vision_model.encoder.layers.7.self_attn.k_proj,MERGED,post_merge,0.2659114599227905,0.44549760477535055,0.4620569348335266,5,0.4809732438099136
simple_avg,vision_model.vision_model.encoder.layers.7.self_attn.out_proj,1,pre_merge,0.5319631695747375,1.0,1.0,5,
simple_avg,vision_model.vision_model.encoder.layers.7.self_attn.out_proj,2,pre_merge,0.45599648356437683,0.8571955910573845,0.01312883198261261,5,
simple_avg,vision_model.vision_model.encoder.layers.7.self_attn.out_proj,3,pre_merge,0.4675180912017822,0.878854247702009,0.004735552705824375,5,
simple_avg,vision_model.vision_model.encoder.layers.7.self_attn.out_proj,4,pre_merge,0.4654937982559204,0.8750489223305551,0.011183686554431915,5,
simple_avg,vision_model.vision_model.encoder.layers.7.self_attn.out_proj,5,pre_merge,0.5697980523109436,1.0711231244946,0.007148802746087313,5,
simple_avg,vision_model.vision_model.encoder.layers.7.self_attn.out_proj,MERGED,post_merge,0.23924916982650757,0.44974762071924707,0.45930981636047363,5,0.48027158014863985
simple_avg,vision_model.vision_model.encoder.layers.7.self_attn.q_proj,1,pre_merge,0.6046220660209656,1.0,1.0,5,
simple_avg,vision_model.vision_model.encoder.layers.7.self_attn.q_proj,2,pre_merge,0.5146186351776123,0.8511410087367993,-0.0007795370765961707,5,
simple_avg,vision_model.vision_model.encoder.layers.7.self_attn.q_proj,3,pre_merge,0.5210545063018799,0.8617854616702197,0.0035553157795220613,5,
simple_avg,vision_model.vision_model.encoder.layers.7.self_attn.q_proj,4,pre_merge,0.5252387523651123,0.8687058939507831,0.008847597055137157,5,
simple_avg,vision_model.vision_model.encoder.layers.7.self_attn.q_proj,5,pre_merge,0.6761167049407959,1.1182468238222574,0.004483386408537626,5,
simple_avg,vision_model.vision_model.encoder.layers.7.self_attn.q_proj,MERGED,post_merge,0.268074095249176,0.44337464726251063,0.45790204405784607,5,0.47168728121519987
simple_avg,vision_model.vision_model.encoder.layers.7.self_attn.v_proj,1,pre_merge,0.5023951530456543,1.0,1.0,5,
simple_avg,vision_model.vision_model.encoder.layers.7.self_attn.v_proj,2,pre_merge,0.42290446162223816,0.8417765558813173,0.011134074069559574,5,
simple_avg,vision_model.vision_model.encoder.layers.7.self_attn.v_proj,3,pre_merge,0.4365692138671875,0.8689757678205845,0.009269367903470993,5,
simple_avg,vision_model.vision_model.encoder.layers.7.self_attn.v_proj,4,pre_merge,0.4189196527004242,0.8338449329393821,0.006536305882036686,5,
simple_avg,vision_model.vision_model.encoder.layers.7.self_attn.v_proj,5,pre_merge,0.5459404587745667,1.0866754097147018,0.007279321551322937,5,
simple_avg,vision_model.vision_model.encoder.layers.7.self_attn.v_proj,MERGED,post_merge,0.2236342877149582,0.4451362366042489,0.4631371796131134,5,0.4805765808585985
simple_avg,vision_model.vision_model.encoder.layers.8.self_attn.k_proj,1,pre_merge,0.6360463500022888,1.0,1.0,5,
simple_avg,vision_model.vision_model.encoder.layers.8.self_attn.k_proj,2,pre_merge,0.5329127907752991,0.837852132589679,0.01793685182929039,5,
simple_avg,vision_model.vision_model.encoder.layers.8.self_attn.k_proj,3,pre_merge,0.5520859360694885,0.8679963906207493,0.014003995805978775,5,
simple_avg,vision_model.vision_model.encoder.layers.8.self_attn.k_proj,4,pre_merge,0.525160014629364,0.825663121292142,0.014797980897128582,5,
simple_avg,vision_model.vision_model.encoder.layers.8.self_attn.k_proj,5,pre_merge,0.7003636360168457,1.1011204388081552,0.008729667402803898,5,
simple_avg,vision_model.vision_model.encoder.layers.8.self_attn.k_proj,MERGED,post_merge,0.28119224309921265,0.4420939497541347,0.4745713174343109,5,0.4771520183383426
simple_avg,vision_model.vision_model.encoder.layers.8.self_attn.out_proj,1,pre_merge,0.5522483587265015,1.0,1.0,5,
simple_avg,vision_model.vision_model.encoder.layers.8.self_attn.out_proj,2,pre_merge,0.47695213556289673,0.8636551436074166,0.009564950130879879,5,
simple_avg,vision_model.vision_model.encoder.layers.8.self_attn.out_proj,3,pre_merge,0.496481329202652,0.8990182068581433,0.004461819306015968,5,
simple_avg,vision_model.vision_model.encoder.layers.8.self_attn.out_proj,4,pre_merge,0.5055615901947021,0.9154605572038997,0.00655004195868969,5,
simple_avg,vision_model.vision_model.encoder.layers.8.self_attn.out_proj,5,pre_merge,0.5991607308387756,1.0849479611319357,8.283717761514708e-05,5,
simple_avg,vision_model.vision_model.encoder.layers.8.self_attn.out_proj,MERGED,post_merge,0.2479993849992752,0.4490721992749204,0.4535437524318695,5,0.4714092804244903
simple_avg,vision_model.vision_model.encoder.layers.8.self_attn.q_proj,1,pre_merge,0.6200041174888611,1.0,1.0,5,
simple_avg,vision_model.vision_model.encoder.layers.8.self_attn.q_proj,2,pre_merge,0.5289238095283508,0.8530972530805062,0.017154956236481667,5,
simple_avg,vision_model.vision_model.encoder.layers.8.self_attn.q_proj,3,pre_merge,0.5462513566017151,0.8810447240481899,0.010667286813259125,5,
simple_avg,vision_model.vision_model.encoder.layers.8.self_attn.q_proj,4,pre_merge,0.5474623441696167,0.8829979168314996,0.0029019368812441826,5,
simple_avg,vision_model.vision_model.encoder.layers.8.self_attn.q_proj,5,pre_merge,0.7043170928955078,1.135987766900857,0.013299048878252506,5,
simple_avg,vision_model.vision_model.encoder.layers.8.self_attn.q_proj,MERGED,post_merge,0.2837430536746979,0.45764704728722316,0.4552476108074188,5,0.4814167427646138
simple_avg,vision_model.vision_model.encoder.layers.8.self_attn.v_proj,1,pre_merge,0.5252503156661987,1.0,1.0,5,
simple_avg,vision_model.vision_model.encoder.layers.8.self_attn.v_proj,2,pre_merge,0.4572398364543915,0.8705179660376853,0.012477938085794449,5,
simple_avg,vision_model.vision_model.encoder.layers.8.self_attn.v_proj,3,pre_merge,0.46059706807136536,0.8769096454271889,0.003034558380022645,5,
simple_avg,vision_model.vision_model.encoder.layers.8.self_attn.v_proj,4,pre_merge,0.4538853168487549,0.8641314499222559,0.0065682739950716496,5,
simple_avg,vision_model.vision_model.encoder.layers.8.self_attn.v_proj,5,pre_merge,0.5716840624809265,1.0884030821682302,0.007660188712179661,5,
simple_avg,vision_model.vision_model.encoder.layers.8.self_attn.v_proj,MERGED,post_merge,0.23515750467777252,0.4477055941975239,0.45902764797210693,5,0.4762863832971748
simple_avg,vision_model.vision_model.encoder.layers.9.self_attn.k_proj,1,pre_merge,0.6955662369728088,1.0,1.0,5,
simple_avg,vision_model.vision_model.encoder.layers.9.self_attn.k_proj,2,pre_merge,0.5388954281806946,0.7747578872229837,0.00919010303914547,5,
simple_avg,vision_model.vision_model.encoder.layers.9.self_attn.k_proj,3,pre_merge,0.5568331480026245,0.800546545252156,0.002692312700673938,5,
simple_avg,vision_model.vision_model.encoder.layers.9.self_attn.k_proj,4,pre_merge,0.5537744164466858,0.7961490754019074,0.0023254414554685354,5,
simple_avg,vision_model.vision_model.encoder.layers.9.self_attn.k_proj,5,pre_merge,0.7066551446914673,1.0159422742640856,0.007361126132309437,5,
simple_avg,vision_model.vision_model.encoder.layers.9.self_attn.k_proj,MERGED,post_merge,0.28796514868736267,0.4140010445886836,0.49208319187164307,5,0.47180726921636773
simple_avg,vision_model.vision_model.encoder.layers.9.self_attn.out_proj,1,pre_merge,0.5836821794509888,1.0,1.0,5,
simple_avg,vision_model.vision_model.encoder.layers.9.self_attn.out_proj,2,pre_merge,0.5097925662994385,0.8734077966521938,0.00865558534860611,5,
simple_avg,vision_model.vision_model.encoder.layers.9.self_attn.out_proj,3,pre_merge,0.5125579237937927,0.8781455762036533,0.011377323418855667,5,
simple_avg,vision_model.vision_model.encoder.layers.9.self_attn.out_proj,4,pre_merge,0.5416693687438965,0.9280210837572435,0.013704399578273296,5,
simple_avg,vision_model.vision_model.encoder.layers.9.self_attn.out_proj,5,pre_merge,0.6114798784255981,1.04762471761731,0.013503246940672398,5,
simple_avg,vision_model.vision_model.encoder.layers.9.self_attn.out_proj,MERGED,post_merge,0.2626573145389557,0.45000057186260345,0.46418970823287964,5,0.47596954906798983
simple_avg,vision_model.vision_model.encoder.layers.9.self_attn.q_proj,1,pre_merge,0.6737164855003357,1.0,1.0,5,
simple_avg,vision_model.vision_model.encoder.layers.9.self_attn.q_proj,2,pre_merge,0.5518943071365356,0.8191788667998398,0.013933221809566021,5,
simple_avg,vision_model.vision_model.encoder.layers.9.self_attn.q_proj,3,pre_merge,0.579730212688446,0.8604958096845579,0.015422233380377293,5,
simple_avg,vision_model.vision_model.encoder.layers.9.self_attn.q_proj,4,pre_merge,0.5433587431907654,0.8065094960341365,0.009708791971206665,5,
simple_avg,vision_model.vision_model.encoder.layers.9.self_attn.q_proj,5,pre_merge,0.7193498015403748,1.06773370849928,0.01626387983560562,5,
simple_avg,vision_model.vision_model.encoder.layers.9.self_attn.q_proj,MERGED,post_merge,0.2919352650642395,0.4333206494827475,0.4845801293849945,5,0.47576686800717966
simple_avg,vision_model.vision_model.encoder.layers.9.self_attn.v_proj,1,pre_merge,0.5488460659980774,1.0,1.0,5,
simple_avg,vision_model.vision_model.encoder.layers.9.self_attn.v_proj,2,pre_merge,0.4929770529270172,0.8982064069832362,0.010119114071130753,5,
simple_avg,vision_model.vision_model.encoder.layers.9.self_attn.v_proj,3,pre_merge,0.4909968972206116,0.8945985543828814,0.003888919949531555,5,
simple_avg,vision_model.vision_model.encoder.layers.9.self_attn.v_proj,4,pre_merge,0.4787219762802124,0.8722335932383076,0.004427339415997267,5,
simple_avg,vision_model.vision_model.encoder.layers.9.self_attn.v_proj,5,pre_merge,0.5641906261444092,1.0279578575796615,0.006372639909386635,5,
simple_avg,vision_model.vision_model.encoder.layers.9.self_attn.v_proj,MERGED,post_merge,0.24105727672576904,0.43920744204917644,0.4658350944519043,5,0.4679392476296103
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.0.self_attn.k_proj,1,pre_merge,0.4427792429924011,1.0,1.0,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.0.self_attn.k_proj,2,pre_merge,0.6542226672172546,1.4775368935451254,0.03347234055399895,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.0.self_attn.k_proj,3,pre_merge,0.5476698875427246,1.2368915124418414,0.021983817219734192,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.0.self_attn.k_proj,4,pre_merge,0.6716465950012207,1.5168881686098987,0.030122261494398117,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.0.self_attn.k_proj,5,pre_merge,0.6587299108505249,1.487716331051747,0.031195273622870445,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.0.self_attn.k_proj,MERGED,post_merge,0.3337749242782593,0.7538179116584909,0.31009164452552795,5,0.56095715130727
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.0.self_attn.out_proj,1,pre_merge,0.46684911847114563,1.0,1.0,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.0.self_attn.out_proj,2,pre_merge,0.6049045920372009,1.295717541500698,0.012361605651676655,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.0.self_attn.out_proj,3,pre_merge,0.5370074510574341,1.150280529212619,0.00784753542393446,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.0.self_attn.out_proj,4,pre_merge,0.6303585767745972,1.3502404777777417,0.008158249780535698,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.0.self_attn.out_proj,5,pre_merge,0.5842173099517822,1.2514049761194757,0.011180578731000423,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.0.self_attn.out_proj,MERGED,post_merge,0.289793461561203,0.620743298199275,0.33832335472106934,5,0.5132108859204384
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.0.self_attn.q_proj,1,pre_merge,0.47763389348983765,1.0,1.0,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.0.self_attn.q_proj,2,pre_merge,0.6726968288421631,1.4083942492587698,0.01585470885038376,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.0.self_attn.q_proj,3,pre_merge,0.5803461670875549,1.2150439384593268,0.013564850203692913,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.0.self_attn.q_proj,4,pre_merge,0.6744903922080994,1.412149349954894,0.02625751681625843,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.0.self_attn.q_proj,5,pre_merge,0.6577823162078857,1.3771684237100335,0.023808304220438004,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.0.self_attn.q_proj,MERGED,post_merge,0.3185286223888397,0.6668886499270531,0.3324965834617615,5,0.5199703948996266
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.0.self_attn.v_proj,1,pre_merge,0.4471588730812073,1.0,1.0,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.0.self_attn.v_proj,2,pre_merge,0.5822274684906006,1.3020595218846611,0.02658313885331154,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.0.self_attn.v_proj,3,pre_merge,0.5199928879737854,1.1628817390801298,0.013694030232727528,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.0.self_attn.v_proj,4,pre_merge,0.5828509330749512,1.3034538016851591,0.020083792507648468,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.0.self_attn.v_proj,5,pre_merge,0.5517777800559998,1.2339636162286172,0.016785839572548866,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.0.self_attn.v_proj,MERGED,post_merge,0.29623162746429443,0.662475118570434,0.3313156068325043,5,0.5518456610245471
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.1.self_attn.k_proj,1,pre_merge,0.4509793519973755,1.0,1.0,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.1.self_attn.k_proj,2,pre_merge,0.5919992327690125,1.3126969785802025,0.041712261736392975,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.1.self_attn.k_proj,3,pre_merge,0.5588047504425049,1.2390916523507642,0.024029377847909927,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.1.self_attn.k_proj,4,pre_merge,0.6292756199836731,1.3953535060898647,0.022779658436775208,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.1.self_attn.k_proj,5,pre_merge,0.6020826101303101,1.3350558234289491,0.031020693480968475,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.1.self_attn.k_proj,MERGED,post_merge,0.3119829595088959,0.6917898970920324,0.3347088694572449,5,0.5505954296945643
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.1.self_attn.out_proj,1,pre_merge,0.46235689520835876,1.0,1.0,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.1.self_attn.out_proj,2,pre_merge,0.5824490785598755,1.2597391421996589,0.020067518576979637,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.1.self_attn.out_proj,3,pre_merge,0.5088350772857666,1.1005244705098702,0.01733742095530033,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.1.self_attn.out_proj,4,pre_merge,0.5861908197402954,1.2678318974266223,0.013966809958219528,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.1.self_attn.out_proj,5,pre_merge,0.5563251376152039,1.2032374630522138,0.021586060523986816,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.1.self_attn.out_proj,MERGED,post_merge,0.28817126154899597,0.6232658462228254,0.34914493560791016,5,0.5344111278574837
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.1.self_attn.q_proj,1,pre_merge,0.4889908730983734,1.0,1.0,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.1.self_attn.q_proj,2,pre_merge,0.6446699500083923,1.3183680626257823,0.03951689228415489,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.1.self_attn.q_proj,3,pre_merge,0.5863475799560547,1.1990971860902104,0.025236358866095543,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.1.self_attn.q_proj,4,pre_merge,0.6602857708930969,1.3503028527083838,0.013588580302894115,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.1.self_attn.q_proj,5,pre_merge,0.6287564039230347,1.2858244161881192,0.020516956225037575,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.1.self_attn.q_proj,MERGED,post_merge,0.3202971816062927,0.6550166868694428,0.3441430926322937,5,0.5322229941247228
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.1.self_attn.v_proj,1,pre_merge,0.4279402196407318,1.0,1.0,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.1.self_attn.v_proj,2,pre_merge,0.5627949237823486,1.3151250991431263,0.022159751504659653,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.1.self_attn.v_proj,3,pre_merge,0.4791225492954254,1.1196015875714198,0.011158735491335392,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.1.self_attn.v_proj,4,pre_merge,0.5537663698196411,1.2940274000993504,0.018937505781650543,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.1.self_attn.v_proj,5,pre_merge,0.5338919162750244,1.2475852742311582,0.02176080085337162,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.1.self_attn.v_proj,MERGED,post_merge,0.2848520576953888,0.6656351626274584,0.32849910855293274,5,0.5568920391018942
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.10.self_attn.k_proj,1,pre_merge,0.5773910880088806,1.0,1.0,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.10.self_attn.k_proj,2,pre_merge,0.846038818359375,1.4652786229813828,0.021820999681949615,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.10.self_attn.k_proj,3,pre_merge,0.7654139995574951,1.3256422127972343,0.023258371278643608,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.10.self_attn.k_proj,4,pre_merge,0.9020842909812927,1.5623453664518947,0.008205428719520569,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.10.self_attn.k_proj,5,pre_merge,0.8064231872558594,1.3966671879830888,0.01917313039302826,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.10.self_attn.k_proj,MERGED,post_merge,0.4005407392978668,0.6937078656324988,0.31783294677734375,5,0.5138627491037705
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.10.self_attn.out_proj,1,pre_merge,0.6282650828361511,1.0,1.0,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.10.self_attn.out_proj,2,pre_merge,0.8791602253913879,1.3993459916992859,0.019471008330583572,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.10.self_attn.out_proj,3,pre_merge,0.6951057314872742,1.1063892463184284,0.012364236637949944,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.10.self_attn.out_proj,4,pre_merge,0.8652878999710083,1.3772656218054884,0.009166763164103031,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.10.self_attn.out_proj,5,pre_merge,0.8203238844871521,1.30569708057624,0.015479515306651592,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.10.self_attn.out_proj,MERGED,post_merge,0.4088638424873352,0.6507823746015265,0.3299945294857025,5,0.5257829521402708
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.10.self_attn.q_proj,1,pre_merge,0.6039915680885315,1.0,1.0,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.10.self_attn.q_proj,2,pre_merge,0.8213977813720703,1.359949086659554,0.0325993075966835,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.10.self_attn.q_proj,3,pre_merge,0.718061089515686,1.1888594600553009,0.03321747109293938,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.10.self_attn.q_proj,4,pre_merge,0.8054460287094116,1.3335385314374977,0.019102049991488457,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.10.self_attn.q_proj,5,pre_merge,0.71696537733078,1.1870453417086264,0.027826180681586266,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.10.self_attn.q_proj,MERGED,post_merge,0.38219213485717773,0.6327772688395494,0.36105576157569885,5,0.5212855134962944
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.10.self_attn.v_proj,1,pre_merge,0.6155809164047241,1.0,1.0,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.10.self_attn.v_proj,2,pre_merge,0.8469114303588867,1.3757922115344954,0.015014741569757462,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.10.self_attn.v_proj,3,pre_merge,0.6678543090820312,1.0849171754423574,0.010961650870740414,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.10.self_attn.v_proj,4,pre_merge,0.7993414402008057,1.298515627919929,0.013342365622520447,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.10.self_attn.v_proj,5,pre_merge,0.775703489780426,1.2601162074855916,0.012845484539866447,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.10.self_attn.v_proj,MERGED,post_merge,0.38079673051834106,0.6185973612411009,0.34467411041259766,5,0.513841414190728
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.11.self_attn.k_proj,1,pre_merge,0.5394687652587891,1.0,1.0,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.11.self_attn.k_proj,2,pre_merge,0.8463906049728394,1.5689334758182274,0.03927936777472496,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.11.self_attn.k_proj,3,pre_merge,0.7318868041038513,1.3566805925320944,0.03787227347493172,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.11.self_attn.k_proj,4,pre_merge,0.8507713079452515,1.5770538773215668,0.013500278815627098,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.11.self_attn.k_proj,5,pre_merge,0.8093443512916565,1.5002617452808509,0.035204995423555374,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.11.self_attn.k_proj,MERGED,post_merge,0.39566004276275635,0.7334253032665458,0.32372114062309265,5,0.5236560522762896
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.11.self_attn.out_proj,1,pre_merge,0.7241472601890564,1.0,1.0,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.11.self_attn.out_proj,2,pre_merge,0.6933485269546509,0.9574689639419961,0.01365613378584385,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.11.self_attn.out_proj,3,pre_merge,0.5938997268676758,0.8201366759471322,0.009504701010882854,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.11.self_attn.out_proj,4,pre_merge,0.6891032457351685,0.951606508260849,0.010382605716586113,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.11.self_attn.out_proj,5,pre_merge,0.6827399730682373,0.9428192449281536,0.01385864894837141,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.11.self_attn.out_proj,MERGED,post_merge,0.3531264364719391,0.48764451084127114,0.428110808134079,5,0.5218763208266783
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.11.self_attn.q_proj,1,pre_merge,0.9135965704917908,1.0,1.0,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.11.self_attn.q_proj,2,pre_merge,1.0267865657806396,1.1238949432876248,0.12119933217763901,5,
